Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3QIA1Kfl592xCUnN6It6Qs,"gucci con tacchini!","UM Quebrada Inteligente","Kyan;Mu540",2023-07-13,162365,0,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:26:17Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","UM Quebrada Inteligente",0.907,0.786,3,-3.697,0,0.461,0.606,0,0.237,0.527,129.979,4
spotify:track:2329XxRFYoAPdQSb4DmjXQ,"Deus, Por favor","Todo Mundo Odeia o IG","Mc IG;Mc Kevin;DJ WN;MC PH",2024-03-21,279000,58,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:26:35Z,"funk,trap funk,funk consciente,trap brasileiro","WM Brazil",0.715,0.411,8,-8.585,1,0.309,0.162,0,0.104,0.585,82.452,3
spotify:track:2F4wyz6gkLTbyD9b5vTVoh,"Incrível Jogando a Potranca","Incrível Jogando a Potranca","Mc Gabzin;DJ Swat",2022-01-17,110769,56,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:26:39Z,"funk de bh,funk","Sony Music Entertainment",0.65,0.435,11,-1.87,0,0.0983,0.398,0.0000204,0.0933,0.307,83.997,5
spotify:track:3kBYuWrGtx1tSHjzr0vlZh,"Sorriso no Rosto","Sorriso no Rosto","Mc IG;Murillo e LT no Beat;DJ Glenner",2024-05-28,148000,61,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:26:43Z,"funk,trap funk,funk consciente,trap brasileiro","WM Brazil",0.637,0.805,7,-5.17,0,0.326,0.361,0.0000149,0.125,0.572,90.3,3
spotify:track:1OZ4uv7OAP24Ix6j3vojLt,"Casei Com a Putaria","Casei Com a Putaria","Mc Paiva ZS;MC Ryan SP;Kotim",2022-07-01,157500,63,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:26:48Z,"funk,trap funk,funk consciente,funk carioca","Love Funk",0.585,0.6,10,-7.008,0,0.436,0.117,0,0.0504,0.617,160.635,4
spotify:track:5vyu6cCIflFAmGZwnjyrq7,"Ela joga no 7","Dacoromode","Tz da Coronel;MC Ryan SP;KayBlack;Dj Murillo e LT no Beat;Cúpula",2023-10-18,200039,0,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:26:58Z,"trap brasileiro,trap funk,trap,hip hop brasileiro,funk,funk consciente","Cúpula",0.604,0.454,0,-8.525,0,0.177,0.309,0,0.321,0.83,119.872,4
spotify:track:5DOiUXc9O3XsATTOWLgKDy,"Menor Magrinho","Menor Magrinho","Kyan;Mu540",2020-06-04,152169,0,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:27:03Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Ceia Ent.",0.92,0.546,9,-10.626,0,0.357,0.179,0,0.0835,0.765,139.979,4
spotify:track:0Ce7kkIjy9gkXAaMAZAI9w,"Malvada","Malvada","TrapLaudo;Mc Don Juan;MC PH;Dj Murillo e LT no Beat;MC Ryan SP;Mc IG",2024-06-13,300487,48,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:27:06Z,"funk,trap funk,funk consciente,trap brasileiro","4M RECORDS",0.544,0.708,9,-5.154,0,0.47,0.446,0,0.105,0.551,171.293,3
spotify:track:5Qqpplbu8ROd71c0brQxyy,"Filha do Deputado","Filha do Deputado","Mc IG;MC Ryan SP;DJ Glenner;Mc Poze do Rodo;Oruam",2024-06-25,371852,57,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:27:09Z,"funk,trap funk,funk consciente,trap brasileiro,trap,hip hop brasileiro","WM Brazil",0.83,0.464,1,-10.547,0,0.321,0.623,0,0.2,0.542,124.028,4
spotify:track:37srJxBv0dfjmyvbX7xMAh,"SÃO PAULO","Só Vilão, Aqui Não Tem Herói","Kyan;Niink;Mu540;AK1N",2024-06-20,173334,0,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:27:13Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Kyan",0.848,0.732,1,-4.344,1,0.3,0.269,0,0.543,0.713,143.955,4
spotify:track:0GsQzTpegvifzQZ4wXsCZ2,"Leans, Pt. 2","237","Yunk Vino;Volp",2020-02-14,172003,12,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:27:16Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","Labbel Records",0.366,0.244,11,-13.966,0,0.0417,0.662,0,0.082,0.389,59.238,4
spotify:track:1wtfZcywQbynryjXGBNfMQ,"Favorita","Favorita","Volp;Goude;Yunk Vino;Vk Mac",2020-10-02,213332,61,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:27:30Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","24krec",0.677,0.48,11,-8.203,1,0.0859,0.785,0,0.182,0.425,120.96,4
spotify:track:4XaLEsmrRGSDkgd7qpn4Nl,"Sempre na Simplicidade","Sempre na Simplicidade","MC LUUKY;MC Ryan SP;Dj Victor;Boladin 211;MC Vine7",2024-07-17,300000,59,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:27:33Z,"funk,trap funk,funk consciente,funk de bh,fado","EDITORA E GRAVADORA A BASE RECORDS",0.69,0.771,1,-3.382,0,0.445,0.268,0,0.0965,0.454,116.539,4
spotify:track:0hDPyvgeyTjW9WCiImtnjx,"Mistérios","Mistérios","KayBlack;Murillo e LT no Beat",2024-07-17,136695,48,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:27:37Z,"trap brasileiro,trap funk,trap,hip hop brasileiro,funk,funk consciente","WM Brazil",0.762,0.41,8,-9.06,0,0.179,0.189,0,0.221,0.532,113.915,4
spotify:track:4tr1iblR7CglyVmsKhuhvL,"Cola No Ap","Malokeragem","MC GP;Mc Dena;Mc IG;DJ Glenner",2022-05-27,304953,66,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:27:40Z,"funk,funk consciente,trap funk","Nova Era",0.554,0.418,10,-4.654,0,0.357,0.636,0,0.0911,0.598,113.225,5
spotify:track:5CUH8hEmgqsfQ3jKTPJLdm,"MANDRAKA DO MOMENTO","Só Vilão, Aqui Não Tem Herói","Kyan;Yunk Vino;Vulgo FK;Toledo;Nagalli;Bvga Beatz",2024-06-20,177144,0,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:27:44Z,"trap brasileiro,trap funk,trap,hip hop brasileiro,funk","Kyan",0.807,0.485,0,-6.728,0,0.0649,0.539,0,0.158,0.808,125.901,4
spotify:track:4sfY9Q4rQKVwxQVKo6v04i,"2023","Perdas & Ganhos","Vulgo FK;MC Ryan SP;Tkd;Bvga Beatz;MATHINVOKER",2023-07-14,178407,57,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:27:48Z,"trap brasileiro,trap funk,trap,funk,hip hop brasileiro,funk consciente","Som Livre",0.53,0.463,1,-9.158,0,0.229,0.443,0,0.0999,0.556,86.484,4
spotify:track:3a4W4YjeCPvzdpVqoqG8NL,"Deixa o Cavalo Correr","Deixa o Cavalo Correr","Oldilla;Gabb MC;MC LUUKY;Mc Tato;MC Bruno MS;TrapLaudo;Boladin 211",2024-07-31,389538,60,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:27:51Z,"funk,funk consciente,trap funk,funk de bh,fado","Love Funk",0.791,0.527,1,-8.497,1,0.431,0.454,0,0.121,0.601,130.051,4
spotify:track:7FLTjvwvWMrBvoA9NlRSqO,"Aplico o Chá","Aplico o Chá","Mc DB;Dj KS;DJ Rk",2020-09-19,189753,66,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:27:55Z,"funk de bh,funk","Amsterdam Music",0.468,0.426,4,-5.796,0,0.0805,0.426,0.00692,0.104,0.513,86.767,3
spotify:track:0d16iGBlngyLHsldWzvahM,"BRAZIL","BRAZIL","Kyan;Mu540;DJ Ery",2022-11-25,124564,0,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:27:59Z,"trap brasileiro,trap funk,trap,hip hop brasileiro,funk,funk bruxaria","Ceia Ent.",0.83,0.783,9,-6.563,1,0.286,0.313,0,0.288,0.776,144.979,4
spotify:track:2o3NKh8bYMKSkJmBTQo5B5,"Primeiro Lugar do Pódio","Primeiro Lugar do Pódio","EHXIS;Mu540;Kyan",2023-03-16,123515,0,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:28:02Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Kyan",0.775,0.553,10,-7.447,1,0.227,0.615,0,0.094,0.708,140.119,4
spotify:track:3M4B9yhMAdgnpYphJjlXvP,"Veracruz","Veracruz","Mc Kevin",2016-01-06,234057,62,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:28:06Z,"funk,funk consciente,trap funk","GR6 Music",0.624,0.629,0,-3.279,0,0.325,0.381,0,0.119,0.501,83.22,5
spotify:track:7IFsTX5H1sWcEl8joV0IdD,"THE BOX MEDLEY FUNK 2","THE BOX MEDLEY FUNK 2","THE BOX;Mc Brinquedo;MC Cebezinho;MC Tuto;Mc Laranjinha;DJ Oreia",2024-04-18,266666,72,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:28:10Z,"trap brasileiro,trap funk,funk,funk consciente,trap,funk de bh,brega funk","Sony Music Entertainment",0.778,0.687,11,-8.568,0,0.105,0.578,0.0105,0.356,0.839,117.008,4
spotify:track:3ODUgIaqdpkMXXlsH1kDLh,"300 no 7","300 no 7","MC GP;MC Jvila;MC LUUKY;Dj Yuri Pedrada",2024-06-21,195572,68,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:28:14Z,"funk,funk consciente,trap funk","MC GP NOVA ERA",0.631,0.614,9,-4.851,1,0.521,0.326,0,0.622,0.612,83.953,5
spotify:track:61Q7N9fncbZ7jyx0VZ0bXj,"FOUR FOUR TWO","FOUR FOUR TWO","Predella;MC PH;Orochi;Mc IG;TrapLaudo;Murillo e LT no Beat",2024-07-02,411428,41,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:28:17Z,"trap brasileiro,hip hop brasileiro,trap,funk,trap funk,funk consciente","GR6 Music",0.634,0.675,5,-4.453,0,0.438,0.258,0,0.111,0.66,111.995,5
spotify:track:2i3MSMA7vSXPeVS6Zyb4wy,"Nois Já Tá Rico","Bad Boys","Mc IG;MC Ryan SP;Orochi;DJ Glenner;DJ Negret",2024-08-21,288000,54,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:28:21Z,"funk,trap funk,funk consciente,trap brasileiro,hip hop brasileiro,trap","WM Brazil",0.732,0.59,11,-8.433,0,0.392,0.34,0.00000166,0.332,0.63,89.911,3
spotify:track:255dJ8lHxdUsNEvbaakTPB,"Noite Carioca","Bad Boys","Mc IG;MC Ryan SP;Murillo e LT no Beat;MC PH;MC GP;TrapLaudo;MC Nego Micha;Borges;MC Maneirinho;L7NNON;Bielzin;Mc Cidinho General",2024-08-21,810000,59,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:28:25Z,"funk,trap funk,funk consciente,trap brasileiro,funk carioca,trap,hip hop brasileiro","WM Brazil",0.522,0.657,9,-4.203,1,0.255,0.203,0,0.322,0.516,90.022,3
spotify:track:7dYsE3FRQR5feMpiUn9eV2,"Fernando de Noronha 2","Bad Boys","Mc IG;MC Ryan SP;Murillo e LT no Beat",2024-08-21,230204,47,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:28:28Z,"funk,trap funk,funk consciente,trap brasileiro","WM Brazil",0.492,0.497,8,-6.855,1,0.117,0.523,0,0.0829,0.585,63.712,5
spotify:track:3Go8wZNii7GJdI43LkYOOW,"Não é Ego Não","Bad Boys","Mc IG;MC Ryan SP;Dj TC;DJ Glenner;MC LUUKY;MC Nego Micha;MC Tuto;Mc Capelinha;Mc Kadu;Menor Will;TrapLaudo",2024-08-21,648657,53,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:28:33Z,"funk,trap funk,funk consciente","WM Brazil",0.871,0.452,0,-10.082,1,0.668,0.404,0,0.0986,0.462,126.965,4
spotify:track:5VBErtPDYvHmJ2fQB0R8E2,"Cherinho de Inveja","Bad Boys","Mc IG;MC Ryan SP;Murillo e LT no Beat",2024-08-21,200727,42,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:28:36Z,"funk,trap funk,funk consciente,trap brasileiro","WM Brazil",0.793,0.553,3,-8.207,0,0.24,0.387,0.0000404,0.253,0.772,82.453,4
spotify:track:5x7dR6RdRG5nwCWYfCw1Xi,"Casal Celebridade","Bad Boys","Mc IG;MC Ryan SP;DJ Glenner;Fepache",2024-08-21,222720,65,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:28:39Z,"funk,trap funk,funk consciente","WM Brazil",0.514,0.586,0,-6.128,0,0.309,0.113,0,0.101,0.786,93.939,3
spotify:track:5rIv8Ya5G1bLQoXwIKTn80,"Nem Ligo Pro Amor","Nem Ligo Pro Amor","MC LUUKY;Oldilla",2024-08-30,164307,56,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:28:43Z,"funk,trap funk,funk consciente","EDITORA E GRAVADORA A BASE RECORDS",0.867,0.488,3,-8.959,0,0.44,0.656,0,0.113,0.828,129.995,4
spotify:track:1QJaeNvg0vhNxAdozXOH4L,"Pra Roncar Tem que Desbicar","Pra Roncar Tem que Desbicar","Mc IG;MC Ryan SP;DJ Glenner;Lil Kid 777;Mc Don Juan;MC GH do 7;MC Hariel;MC LUUKY;MC Marcos IP;MC Nego Micha;Mc Menor Kau;Mc Paiva ZS;TrapLaudo;Ttheuz1n",2024-07-23,665196,46,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:28:47Z,"funk,trap funk,funk consciente,trap brasileiro,funk carioca","WM Brazil",0.663,0.737,6,-6.578,0,0.517,0.348,0,0.319,0.881,127.113,4
spotify:track:59xgceM6ACWSn4vcdOzjJ0,"Mistério","Mistério","Mc Kevin",2020-10-06,211200,69,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:28:51Z,"funk,funk consciente,trap funk","GR6 Music",0.628,0.436,11,-5.416,0,0.192,0.509,0,0.0966,0.321,74.692,3
spotify:track:4OMSfAavn8k6HxZ0HwVtV1,"CONFISSÕES PT1","MAGIC SHOW","Nagalli;Menor MC;Dfideliz;CJota;Leviano;Supernova Ent",2024-04-25,213357,69,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:28:55Z,"trap brasileiro,trap,trap funk,hip hop brasileiro,funk","Supernova Ent",0.681,0.53,4,-8.103,0,0.375,0.599,0,0.451,0.421,125.874,4
spotify:track:4gBkaTHZMbg6TqT0xxT0hy,"Amanhecer","Amanhecer","Mc IG;Fepache",2024-09-17,173114,45,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:29:01Z,"funk,trap funk,funk consciente","WM Brazil",0.86,0.517,8,-11.492,1,0.577,0.48,0,0.201,0.701,122.009,4
spotify:track:4RkBJDTvjDxPMAU1Oydz34,"Só Menina Linda","Só Menina Linda","MC LUUKY;MC Bruno MS;Boladin 211;Mc Negão Original;MC GH do 7;Mc Daniel;DJ Japa NK;DJ DAVI DOGDOG;MC Ryan SP",2024-09-11,490163,59,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:29:09Z,"funk,trap funk,funk consciente,funk de bh,fado,agronejo","EDITORA E GRAVADORA A BASE RECORDS",0.637,0.654,6,-4.714,0,0.383,0.353,0,0.12,0.636,129.642,4
spotify:track:3H7eBmcTJyuEMStfmKuLmG,"A Danada Me Ligando","A Danada Me Ligando","MC Cebezinho;DJ Oreia;MC Tuto;Love Funk;Kako",2024-08-23,283636,71,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:29:13Z,"funk,funk consciente,trap funk","Love Funk",0.728,0.422,11,-7.544,0,0.501,0.106,0.00000649,0.0869,0.702,120.897,4
spotify:track:02I0Nm97YdmZ8teGFcIHEy,"Tropa do Sem K.O","Tropa do Sem K.O","MC Joãozinho VT;MC Tuto;MC Vine7;MC Ryan SP;Mc Duzinho SP;MC LUUKY;Caio Passos",2024-09-03,376000,64,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:29:16Z,"funk,funk consciente,trap funk,trap brasileiro","Sonar Music",0.612,0.729,8,-3.7,0,0.487,0.311,0,0.0495,0.786,85.511,3
spotify:track:5aDlgmz3RSR2FP5SqZuuzs,"O 7 Patrocina","A Moda Antiga","Mc Kelvinho;Kyan;Perera DJ;DJ Thi Marquez",2023-10-24,203636,60,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:29:20Z,"funk consciente,funk,trap funk,trap brasileiro,trap,hip hop brasileiro","GR6 Music",0.843,0.511,7,-7.153,0,0.266,0.822,0,0.106,0.642,131.909,4
spotify:track:6LhEVOuTjBoS5JyOoVUDrQ,"Afrodite","Bad Boys","Mc IG;MC Ryan SP;WIU;DJ WN;MC PH;Murillo e LT no Beat",2024-08-21,224000,54,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:29:24Z,"funk,trap funk,funk consciente,trap brasileiro,trap,hip hop brasileiro","WM Brazil",0.908,0.312,0,-10.882,0,0.0778,0.152,0.00000438,0.134,0.812,110.04,5
spotify:track:475L05BT8k102evS4F1vx6,"Cheiro de Sexo","Dacoromode","Tz da Coronel;meLLo;Cúpula",2023-10-18,148525,56,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:29:28Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Cúpula",0.767,0.535,6,-8.757,0,0.124,0.186,0,0.206,0.54,131.987,4
spotify:track:1q3ZAi021lYw5mwyMBbJzx,"Bebeto e Romário","Bebeto e Romário","MC Joãozinho VT;DJ BOY",2024-10-04,141818,46,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:29:49Z,"funk,funk consciente,trap funk","Sonar Music",0.636,0.591,6,-5.862,1,0.538,0.586,0,0.0956,0.871,82.106,3
spotify:track:168ee5iYY8GF4y7gVzggaM,"Pique Empresário","Um Toque de Malandragem","MC Ryan SP;Mc IG;MC GP;Dj Victor;MC Tuto;Mc Kadu",2023-09-12,334000,46,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:30:06Z,"funk,funk consciente,trap funk","WM Brazil",0.768,0.639,1,-3.874,0,0.505,0.754,0,0.0895,0.468,90.14,4
spotify:track:5kuUOpHZlZjL8b7HXkxRsm,"Luxúria","Pecado Capital","Xamã;Bagua Records;Neo Beats;Matuê",2018-05-24,185310,73,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:30:10Z,"hip hop brasileiro,trap brasileiro,trap funk,trap,boom bap","Baguá Records",0.737,0.564,7,-8.293,1,0.316,0.301,0,0.0985,0.684,140.075,4
spotify:track:6s1kzj4EbhFLXbuAGJbhbn,"Barbie","Barbie","MC Tuto;DJ Glenner",2024-10-18,192755,71,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:30:14Z,"funk,funk consciente,trap funk","Sonar Music",0.955,0.425,3,-8.242,0,0.43,0.711,0,0.101,0.716,127.032,4
spotify:track:2CcNYXOMvIml8pGwZg2tgY,"Duas Mulheres","Traumas e Vícios","CJota;Vulgo FK;Pedro Lotto",2024-10-17,157058,58,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:30:18Z,"trap brasileiro,trap,trap funk,funk,hip hop brasileiro","LYONS PRODUÇÕES OFICIAL",0.635,0.585,10,-4.816,0,0.0866,0.481,0,0.387,0.557,135.744,4
spotify:track:44BehH5rk8B5K4OtRxqpez,"E Aí Como Que Tá ?","2T Na Levada","MC Tuto;Oldilla",2024-09-26,134000,59,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:30:22Z,"funk,funk consciente,trap funk","Sonar Music",0.655,0.498,6,-8.985,0,0.388,0.323,0.00045,0.094,0.538,87.507,3
spotify:track:33rrlkg13OnEkKHtRnrz2R,"Medley de Igaratá","Medley de Igaratá","Mc Negão Original;DJ Guh Mix",2024-04-25,258480,53,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:30:25Z,"funk,trap funk,funk consciente","Cria Hit BR",0.717,0.721,9,-5.363,1,0.758,0.315,0,0.304,0.773,129.782,4
spotify:track:5mPn4ueXc1oua018FDvknz,"Calculista","Coração de Ouro","MC Joãozinho VT;DJ JR No Beat",2024-10-11,186165,67,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:30:32Z,"funk,funk consciente,trap funk","Sonar Music",0.647,0.557,11,-5.96,1,0.326,0.308,0,0.107,0.852,91.199,3
spotify:track:1arnspMJ66M3Uye8frIZVW,"3 Palito","Coisas Que Eu Já Devia Ter Dito Há Um Tempo","Kako;DJ JR No Beat;MC Joãozinho VT;MC Tuto;MC Ryan SP",2024-10-23,357966,57,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:30:36Z,"funk consciente,funk,trap funk","Sonar Music",0.759,0.707,5,-2.888,0,0.486,0.277,0,0.0795,0.761,88.228,3
spotify:track:0hWzBcYtmwsL1TwByzjiUG,"Boy Besta","Boy Besta","MC Joãozinho VT;Mc Negão Original;MC Tuto;Matheuszin DJ;Kako;MC Ryan SP",2024-11-12,424615,70,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:30:40Z,"funk,funk consciente,trap funk","Sonar Music",0.922,0.539,8,-6.114,0,0.482,0.504,0,0.0924,0.747,130.007,4
spotify:track:7BLjPZwgbxQSLZ4rWbboJY,"Vida de Artista","Vida de Artista","MC Joãozinho VT;MC Tuto;Deejhay RB",2024-06-26,196000,65,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:30:44Z,"funk,funk consciente,trap funk","Sonar Music",0.913,0.724,10,-4.866,0,0.193,0.502,0,0.0794,0.831,119.922,4
spotify:track:6VgHqmKtW04mZV0ZfUHuox,"Não Desacredita","Não Desacredita","Mc IG",2021-04-23,137872,39,false,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:30:47Z,"funk,trap funk,funk consciente","GR6 Music",0.795,0.531,7,-3.679,0,0.0606,0.478,0,0.376,0.816,94.019,4
spotify:track:1noFyrFs89ASUPka2azbD9,"Let's Go 5","Let's Go 5","Mc IG;MC Ryan SP;Mc Luki;MC PH;Mc Don Juan;Mc Poze do Rodo;MC Marks;MC GP;MC Tuto;TrapLaudo;MC LUUKY;Mc Kadu;Ja Rule",2024-11-25,783117,62,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:30:51Z,"funk,trap funk,funk consciente,trap brasileiro,trap,hip hop brasileiro,east coast hip hop","GR6 Music",0.637,0.663,6,-6.91,0,0.444,0.152,0,0.104,0.955,113.351,5
spotify:track:2kmkf0nNZWjJGgFH1kJVvs,"Desacato","Menor do Desacato","MC LUUKY;Mc Don Juan;MC Ryan SP;Mc Davi;TrapLaudo;Mc Kadu;MC Gui Da Norte",2024-12-03,438748,58,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:30:54Z,"funk,trap funk,funk consciente","EDITORA E GRAVADORA A BASE RECORDS",0.566,0.654,3,-3.079,0,0.313,0.553,0,0.0974,0.701,88.95,3
spotify:track:3Uc1umNQVfi2HjywAbxwDX,"Velho da Lancha","Dr. Igor Guilherme","Mc IG;Mc Neguinho PRT;Fepache;Dj TC",2024-12-12,200000,57,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:30:56Z,"funk,trap funk,funk consciente","WM Brazil",0.705,0.71,8,-3.671,0,0.0751,0.544,0,0.103,0.464,120.008,4
spotify:track:5AAWUikqjEoNwVbKERUseF,"Medley de Igaratá 2","Medley de Igaratá 2","Mc Negão Original;DJ Guh Mix;Dj TC",2024-06-18,310153,55,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:31:00Z,"funk,trap funk,funk consciente","Cria Hit BR",0.645,0.599,2,-7.452,1,0.812,0.529,0,0.122,0.816,86.68,5
spotify:track:7L3uf3iEN6QCaEF086R1ys,"MÉNAGE","MÉNAGE","Vulgo FK;KayBlack;Pedro Lotto",2024-10-23,153601,56,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:31:04Z,"trap brasileiro,trap funk,trap,funk,hip hop brasileiro","Som Livre",0.673,0.434,7,-9.653,0,0.302,0.241,0,0.114,0.304,124.839,4
spotify:track:6J9jq1KeNYUAWwtGtg54MY,"Set Dj Gm 7.0","Set Dj Gm 7.0","Dj GM;MC Tuto;MC Cebezinho;Love Funk;MC Paulin da Capital;Mc Lipi;MC Vinny;MC Ryan SP;Gabb MC;Mc Daniel;Kako;MC Marks;MC Joãozinho VT;MC Vine7;MC LUUKY;Chefin;Boladin 211",2024-12-12,990967,63,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:32:40Z,"funk consciente,funk,trap funk,agronejo,trap brasileiro,trap,hip hop brasileiro,funk de bh,fado","Love Funk",0.707,0.607,4,-10.772,0,0.444,0.606,0,0.293,0.826,123.983,4
spotify:track:7c2zWmVMYkqd86M1pL82rS,"Longe de Magnata","Longe de Magnata","Deejhay RB;MC Tuto;MC Joãozinho VT;Borges;Chefin;Kako;MC Vine7",2024-12-17,452762,69,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:32:44Z,"funk,funk consciente,trap funk,trap brasileiro,trap,hip hop brasileiro","Sonar Produtora",0.847,0.36,11,-8.937,0,0.26,0.631,0,0.111,0.502,125.095,4
spotify:track:6T75k8RdUYiAbrjnOgSlYU,"Toma Que Toma","Toma Que Toma","Mc Negão Original;MC Cebezinho;Dj Yuri Pedrada;Mc Fidelis;MC GP;MC Jvila;MC Ryan SP",2024-12-23,461538,58,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:32:47Z,"funk,trap funk,funk consciente","Cria Hit BR",0.633,0.738,10,-3.781,0,0.57,0.164,0,0.115,0.755,82.144,3
spotify:track:06n87WQroP5WFD4aR45T8X,"Comedinha Ficou Bravo","É o Japa Nk Né Bebê","DJ Japa NK;Mc Negão Original;MC Meno K",2024-12-05,152355,69,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:32:51Z,"funk,trap funk,funk consciente,funk carioca","Love Funk",0.772,0.761,1,-5.591,0,0.132,0.0332,0.0000275,0.478,0.51,130.046,4
spotify:track:6VH6SBNNL2RVWwImq046ce,"Penélope Charmosa 2","Penélope Charmosa 2","Boladin 211;Dejinha;MC Rick;DJ AL4DDIN",2024-09-27,171692,69,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:32:54Z,"funk,trap funk,funk de bh,funk consciente,fado","Kave",0.839,0.64,9,-5.842,0,0.169,0.609,0,0.0361,0.923,130.022,4
spotify:track:0a0QuJ8ck468zbNnKE5AB8,"Festa No Cassino","ECLÉTICO - LADO A","MC PH;Mc IG;TrapLaudo;DJ WN",2023-02-09,173999,53,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:32:59Z,"funk,trap funk,funk consciente,trap brasileiro","GR6 Music",0.723,0.643,10,-5.038,1,0.113,0.504,0.0000535,0.284,0.667,160.048,4
spotify:track:0s8vHahEw7KxNSbJPaYRJP,"Quem Contou, Contou","Quem Contou, Contou","Mc IG;Mc Lele JP;MC Nego Micha;Mc Menor Kau;Mc Kadu;Mc Leh;Mc Luki;DJ Hyago;Mc Neguinho PRT",2024-10-28,496410,46,true,31issvbo2go74xaihjj5ccogxvni,2025-08-17T15:33:02Z,"funk,trap funk,funk consciente","GRINGOS WORLD PRODUTORA",0.707,0.641,1,-8.259,0,0.555,0.246,0,0.108,0.639,116.976,4
