Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3sOcmmmWB7dqyziUVLXpTi,"Hylander","Hylander","Abbot;somynem.grin",2020-09-18,96624,65,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-08T22:47:33Z,"trap brasileiro,trap,trap funk","Valhalla Records",0.903,0.642,1,-7.307,1,0.356,0.0692,0,0.0975,0.651,131.96,4
spotify:track:3eYOxLGAl20agLMeP8s3Fw,"Mlks de Sp","Mlks de Sp","Recayd Mob;Dfideliz;MC Igu;Jé;Derek",2020-06-05,195767,60,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-08T22:48:21Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","213 Estudios",0.891,0.613,1,-6.251,1,0.0628,0.149,0,0.139,0.194,118.964,4
spotify:track:6LD5vzCqfDlGmXBXqHcYcP,"ADORO ESSA VIDA $$$","Nós Era Duro","Chefin;MC Joãozinho VT;MC LUUKY;DJ Rafinha",2024-12-10,280615,21,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-13T04:53:07Z,"trap brasileiro,trap funk,trap,funk,hip hop brasileiro,funk consciente","Chefin Distribuição",0.682,0.724,7,-3.721,0,0.405,0.446,0,0.0976,0.751,130.038,4
spotify:track:3qWg5yAEOqLeN9MYGhsVrm,"Se Pa Que Ela Tente Mudar","Se Pa Que Ela Tente Mudar","Yuri Redicopa;Dj Bnão",2023-05-15,171135,55,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-13T04:53:50Z,"funk,funk bruxaria","24por48",0.485,0.631,11,-5.044,0,0.221,0.832,0,0.19,0.433,129.994,4
spotify:track:403DKkI4Ss4H1YJw1hUGRp,"Te Arrepiar","Te Arrepiar","MC Ryan SP;Mc Kevin;Mc Don Juan",2021-05-09,251076,54,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-13T04:54:54Z,"funk,funk consciente,trap funk","GR6 Music",0.766,0.482,8,-9.198,1,0.543,0.527,0,0.0992,0.38,129.986,4
spotify:track:4LbfU2H0OgDFDPf85CwpTt,"De Navão luuky","De Navão luuky","chinaprevias",2025-04-25,83091,0,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-14T17:41:11Z,"","9368491 Records DK",0.639,0.296,5,-15.107,1,0.393,0.926,0,0.129,0.837,134.933,4
spotify:track:6SCqMl5aQcHQnMspvyddNk,"Saca da Twin","Saca da Twin","Mc Lele JP;Dj GM;MC Tuto;Gudy",2025-02-28,238032,67,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-14T17:41:25Z,"funk,funk consciente,trap funk","GRINGOS WORLD PRODUTORA",0.841,0.546,6,-7.696,0,0.199,0.314,0.0000616,0.11,0.665,122.003,4
spotify:track:03IWUFK6Tg3pPde4Z2RDfw,"Só de Teste (Modo Particular)","Só de Teste (Modo Particular)","TrapLaudo;DJ Hyago",2025-04-15,144000,50,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-15T22:25:15Z,"funk,trap funk,funk consciente","4M RECORDS",0.814,0.492,9,-8.638,0,0.59,0.576,0.00000266,0.171,0.776,129.889,4
spotify:track:2kbSMgvj7H2cqnDXvDAfZS,"Quando Você Ligou","Quando Você Ligou","Mc Negão Original;Vulgo FK;DJ Guh Mix;DJ Yago",2025-04-30,189268,53,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-17T16:27:36Z,"funk,trap funk,funk consciente,trap brasileiro,trap,hip hop brasileiro","WM Brazil",0.666,0.587,7,-4.953,0,0.228,0.353,0,0.0952,0.431,86.032,3
spotify:track:7IFsTX5H1sWcEl8joV0IdD,"THE BOX MEDLEY FUNK 2","THE BOX MEDLEY FUNK 2","THE BOX;Mc Brinquedo;MC Cebezinho;MC Tuto;Mc Laranjinha;DJ Oreia",2024-04-18,266666,72,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-17T16:28:21Z,"trap brasileiro,trap funk,funk,funk consciente,trap,funk de bh,brega funk","Sony Music Entertainment",0.778,0.687,11,-8.568,0,0.105,0.578,0.0105,0.356,0.839,117.008,4
spotify:track:7sO4qwDP84KRGKNCbMSn2o,"Chega de Falar de Ice","Chega de Falar de Ice","Leozin",2019-05-28,177245,50,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-17T16:33:17Z,"trap brasileiro,trap,hip hop brasileiro","Leozin",0.612,0.464,11,-8.509,1,0.212,0.219,0,0.104,0.265,129.806,4
spotify:track:5Nj2UVsxXAvhfYNpcre3al,"FAMOSINHA","FAMOSINHA","Dj Caio Vieira;MC Meno K;Mc Rodrigo do CN",2025-02-28,133384,76,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-17T17:49:39Z,"funk,funk de bh,funk carioca,trap funk","BR MUSIC DIREITOS MUSICAIS LTDA.",0.945,0.661,9,-2.343,0,0.356,0.216,0,0.0698,0.773,130.069,4
spotify:track:0cKW1MV3SSmGNKGvdGlUAv,"Bsbanda","Bsbanda","Mc Vittin PV;DJ PH DA SERRA",2020-03-30,164388,5,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-17T17:49:46Z,"funk de bh,funk,brega funk","Atlas Agency",0.704,0.416,3,-6.94,0,0.159,0.51,0.00225,0.104,0.59,74.628,5
spotify:track:3mfJvLwi1VocsfO2VUXuHO,"Hoje Tem, Hoje Tem","Hoje Tem, Hoje Tem","Nego Trufa;Oruam;Marquinho no Beat;Buzeira;Boladin 211;MC Rick;Mc Rodrigo do CN",2025-05-01,280615,51,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-19T00:36:53Z,"funk,trap funk,trap brasileiro,trap,funk consciente,funk de bh,fado,funk carioca","GRINGOS WORLD PRODUTORA",0.696,0.676,5,-2.808,1,0.333,0.531,0.00000522,0.0932,0.385,82.194,5
spotify:track:13JOBGfXB8KZGqVbho2bjJ,"RITMADA PODEROSA","RITMADA PODEROSA","DJ KOALA6;DJ ROBOCOP MF;Mc Gw",2025-02-14,137142,59,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-21T03:50:13Z,"funk,phonk,phonk brasileiro,funk carioca,funk bruxaria,brega funk","DJ KOALA6",0.604,0.802,6,-3.439,1,0.132,0.514,0.0000191,0.0896,0.952,108.302,3
spotify:track:1QTkT8x2l6cDEQldqbjB0C,"Tropa do Pisa 2","Tropa do Pisa 2","MC PH;TrapLaudo;Murillo e LT no Beat;Fepache",2025-01-30,196535,57,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-23T02:31:38Z,"funk,trap funk,funk consciente,trap brasileiro","GR6 Music",0.506,0.773,1,-4.398,0,0.316,0.339,0.304,0.0463,0.771,190.334,3
spotify:track:2jDtIlLcRSqFFdjDYF5Dsj,"Para de K.O","Para de K.O","Mc Denny;Selminho DJ",2024-10-18,224614,46,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-23T04:23:45Z,"phonk,phonk brasileiro,funk,funk carioca","Imagine Music",0.888,0.603,0,-2.63,1,0.115,0.291,0,0.129,0.425,130.1,4
spotify:track:1bjvTcHiftBtqeK6Y2Mh8H,"Para de Mentir","Para de Mentir","Oruam;WIU;Chris MC;Mainstreet",2023-11-16,254142,58,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-23T04:23:54Z,"trap funk,trap brasileiro,funk,trap,hip hop brasileiro","Mainstreet Records",0.518,0.497,4,-6.839,1,0.0766,0.51,0,0.0888,0.795,136.538,4
spotify:track:1LbGQIbIK5fybh2AfGz0hw,"Lama no Copo","Lama no Copo","Matuê",2017-06-26,253433,1,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-24T14:58:12Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","30PRAUM",0.433,0.624,3,-6.66,0,0.0614,0.161,0,0.194,0.327,120.696,4
spotify:track:6LeKnFXj99E6pdlq7rz0x7,"Solo Paulista","Vagabundo","DJ JHOW BEATS;Yuri Redicopa;DJ J2",2024-12-12,159634,48,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-24T14:59:19Z,"funk,funk bruxaria","Resumo Produtora",0.723,0.663,4,-4.981,0,0.312,0.232,0.0000343,0.0733,0.648,124.163,4
spotify:track:6oRX9iOblopFeYzThIxckq,"Paty ou Put4?","Paty ou Put4?","MC Joãozinho VT;Kako;DJ JR No Beat",2025-03-07,160800,56,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-29T20:49:04Z,"funk,funk consciente,trap funk","Sonar Music",0.631,0.576,1,-4.567,1,0.469,0.257,0,0.0925,0.453,83.288,3
spotify:track:606Ps4kfMlkeZp0Zr6Xzrk,"Pataco","Pataco","Mc Paiva ZS;Kotim",2022-04-15,163200,48,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-05-29T20:49:08Z,"funk,trap funk,funk consciente,funk carioca","Love Funk",0.686,0.613,10,-5.874,0,0.651,0.278,0,0.167,0.639,126.091,5
spotify:track:5dpFeWLyIjhJupWAG7U5PX,"Bailão","Bailão","Meno Tody;Mestre B;Young World",2019-07-29,210616,0,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-01T20:37:53Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","Meno Tody",0.761,0.57,8,-7.438,1,0.0887,0.000468,0,0.098,0.585,146.993,4
spotify:track:5UGKVzE5Vhd9EVC38xIIYX,"Pandemia","Fênix","Mc Kevin;Perera DJ",2021-02-10,139636,61,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-01T21:07:30Z,"funk,funk consciente,trap funk","GR6 Music",0.664,0.423,8,-7.966,0,0.563,0.733,0.000021,0.0715,0.382,145.044,5
spotify:track:0Pg5ZL3uEn5FXpqdD2g1R4,"Airbnb","Airbnb","Caio Luccas;Leviano;NADAMAL;Rocco;Viper",2024-06-17,145822,41,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-01T21:20:09Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","NadamalRecords",0.773,0.626,1,-8.071,0,0.355,0.0592,0,0.11,0.205,78.911,4
spotify:track:1AeoHXrRKPuBZxpTrCELCX,"24 Horas","Celebridade","Orochi;Kizzy;SV;BIN",2020-03-27,253714,55,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-01T21:23:58Z,"trap brasileiro,hip hop brasileiro,trap funk,trap","Mainstreet Records",0.555,0.63,4,-7.174,0,0.264,0.0797,0,0.112,0.393,175.137,4
spotify:track:6ZnVSNNryDmF0w1j73Fndd,"Poesia Acústica #6 Era uma Vez","Poesia Acústica #6 Era uma Vez","Pineapple StormTv;MC Cabelinho;Bob do Contra;Azzy;Filipe Ret;Dudu;Xamã;Orochi;Maquiny;Salve Malak",2018-12-24,577819,61,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-03T09:57:31Z,"hip hop brasileiro,trap brasileiro,trap funk,trap,funk consciente","Pineapple StormTV",0.499,0.576,5,-10.454,0,0.0544,0.428,0,0.155,0.571,93.899,4
spotify:track:40IXmplKTcyWPr9HNCik7e,"Filho da Noite","Filho da Noite","Matuê;MC Ryan SP",2024-04-30,236666,59,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-06T22:20:18Z,"trap brasileiro,trap,hip hop brasileiro,trap funk,funk,funk consciente","Sony Music Entertainment",0.755,0.654,5,-4.517,0,0.208,0.318,0,0.0852,0.827,143.884,4
spotify:track:7EQhA1Kpc97yDbD0LYPGNc,"Znorte City","Znorte City","Mc IG",2018-07-09,134817,51,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-06T22:21:00Z,"funk,trap funk,funk consciente","GR6 Music",0.868,0.497,4,-6.301,0,0.121,0.231,0.00000244,0.0441,0.602,129.985,4
spotify:track:06VStvBWfFbepR97LhRo8D,"Contagem Regressiva","Contagem Regressiva","Mc IG;Mc Negão Original;MC Ryan SP;MC Jvila;DJ Guh Mix;Mc Lele JP;Murillo e LT no Beat",2025-03-24,288372,70,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-06T22:21:07Z,"funk,trap funk,funk consciente,trap brasileiro","WM Brazil",0.863,0.616,5,-6.135,0,0.161,0.862,0.0000328,0.101,0.775,128.93,4
spotify:track:6OPqR2PJZpPlWVZ4IOyljf,"Romântico 2","ZIMA","Aka Rasta;Veigh",2022-06-17,150932,52,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-06T22:22:31Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","Aka Rasta",0.807,0.276,4,-11.199,0,0.171,0.745,0,0.109,0.358,92.482,4
spotify:track:0Z2J91b2iTGLVTZC4fKgxf,"Hit 'Em Up - Single Version","Greatest Hits","2Pac;Outlawz",1998-01-01,312626,85,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-06T22:23:03Z,"hip hop old school,gangster rap,west coast hip hop,g-funk,hip hop","2Pac Greatest Hits",0.916,0.844,7,-3.967,1,0.236,0.0394,0,0.0778,0.586,95.19,4
spotify:track:7B3w4xCIecXIZnxOqaol9k,"Medley de Igaratá 4","Medley de Igaratá 4","Mc Negão Original;DJ Guh Mix",2025-02-04,299076,55,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-06T22:23:14Z,"funk,trap funk,funk consciente","Cria Hit BR",0.83,0.69,5,-5.544,0,0.421,0.516,0,0.071,0.812,130.068,4
spotify:track:0QpiyJbgWUjyAQNqjIA5tO,"Hate Me","Hate Me","Lil Yachty;ian",2024-07-26,161142,66,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-06T22:23:46Z,"","Quality Control Music/Motown Records/Bu Vision/Columbia",0.638,0.625,8,-6.909,1,0.117,0.000976,0.732,0.157,0.105,140.047,4
spotify:track:1WlSkYNVAGgPc1K01Pdfxt,"Jogador Não Olha Pra Foto","Jogador Não Olha Pra Foto","Krawk;Kant;Blakbone;Kawe;Thiago Kelbert;Freelipe",2020-12-18,249917,24,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-06T22:24:13Z,"trap brasileiro,hip hop brasileiro,trap,trap funk","Krawk",0.927,0.552,6,-8.27,1,0.114,0.137,0,0.0678,0.584,121.051,4
spotify:track:32UtuK4CbRoYgrTDliihBX,"Coisa Rara","Coisa Rara","Mc Brinquedo",2022-05-25,193846,27,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-06T23:54:12Z,"funk,funk consciente,trap funk","JoyRecords",0.633,0.466,1,-6.843,1,0.702,0.322,0,0.146,0.527,170.152,4
spotify:track:5cDqPZ79hO8LujICezKQm0,"UM ERRO","LITTLE LOVE","MC Cabelinho;Dallass;Honaiser",2022-12-20,183196,59,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-06T23:54:32Z,"trap brasileiro,trap funk,trap,hip hop brasileiro,funk consciente","Bairro 13",0.732,0.537,4,-6.926,0,0.0721,0.738,0,0.0889,0.448,115.94,4
spotify:track:0OFWfxaRyyXe3zNUwDf7i8,"Poesia Acústica #10 Recomeçar","Poesia Acústica #10 Recomeçar","Pineapple StormTv;MC Cabelinho;Orochi;JayA Luuck;Pk;Black;Delacruz;BK;LUDMILLA;Salve Malak",2020-11-27,682816,53,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-09T10:05:18Z,"hip hop brasileiro,trap brasileiro,trap funk,trap,funk consciente,funk,pop nacional,boom bap,pagode,funk pop,pagode baiano,funk carioca,samba","Pineapple StormTV",0.737,0.636,8,-5.974,1,0.0727,0.257,0,0.175,0.439,142.085,4
spotify:track:3GcNE4VrwfOvgRl8I4fTgi,"Amar, amei Gostar, gostei (FUNK RJ)","Amar, amei Gostar, gostei (FUNK RJ)","PIQUEZIN DOS CRIA;VN CARDOSO ofc;DJ PÜTELLO",2023-06-16,200136,29,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-10T01:24:15Z,"funk carioca","PIQUEZIN DOS CRIAS",0.858,0.685,4,-1.473,0,0.299,0.0443,0.000101,0.0779,0.72,140.111,4
spotify:track:0p7HRekZUwR61Dh7qF2kUm,"Meia Noite Ela Sai X Os do Momento Lá de Lisboa","Meia Noite Ela Sai X Os do Momento Lá de Lisboa","Rd Sucessada Oficial;MC PW",2024-03-15,88150,35,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-10T01:24:22Z,"funk carioca,funk,funk de bh","Mago da DZ7 Music",0.907,0.633,9,-2.053,0,0.0765,0.0161,0.0321,0.27,0.678,130.099,4
spotify:track:1jxQFCC0ukN7AaUwXWK0N8,"Tipo Nino Vs Kabrinha","Tipo Nino Vs Kabrinha","DJ Biel Divulga;DJ Dozabri;Mc Lekão",2025-05-31,201230,71,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-11T18:33:02Z,"funk","Mandela Music",0.963,0.862,0,-4.335,1,0.234,0.544,0.00158,0.193,0.919,130.113,4
spotify:track:0gDVV9Y53DR5FfwZP6tlGm,"Aperta 70","Aperta 70","DJ BRUNIN DA NT;MC BLACK DA PENHA;DG DO BROOKLYN",2025-06-06,134769,52,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-14T19:12:47Z,"funk,funk carioca,funk de bh","Tiger Records Brasil",0.922,0.885,6,-3.746,0,0.368,0.261,0.0000113,0.0814,0.847,130.136,4
spotify:track:1Goev6cA7GPslY2CdxXzDG,"desgraçadagostosamaldita","Vagabundo de Luxo","WIU",2024-07-10,180800,67,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-16T09:43:07Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","30PRAUM",0.759,0.598,4,-4.327,0,0.0616,0.358,0,0.0861,0.281,149.861,4
spotify:track:0cHWY5mDhNenRUtqyKTyTD,"Sagaz","Sagaz","MC LUUKY;Dj Victor",2025-04-25,124878,53,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-17T19:32:14Z,"funk,trap funk,funk consciente","EDITORA E GRAVADORA A BASE RECORDS",0.672,0.572,1,-5.56,0,0.324,0.646,0,0.0758,0.567,88.068,3
spotify:track:366ezcFOSlKTivoCfkZdPG,"Artigo de Grife","Artigo de Grife","MC Vine7;DJ BOY",2024-12-16,178909,63,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-17T19:32:38Z,"funk,funk consciente,trap funk","Sonar Produtora",0.72,0.419,8,-7.077,0,0.536,0.765,0,0.108,0.749,110.003,4
spotify:track:1G93i9ga7ZPEOqpiNhM1mq,"I Wanna Fuck You","Tha Blue Carpet Treatment","Snoop Dogg;Akon",2006-01-01,178840,71,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-17T19:32:50Z,"g-funk,west coast hip hop,gangster rap,hip hop old school,hip hop,rap","Geffen",0.861,0.479,7,-8.433,1,0.0515,0.0452,0,0.351,0.278,99.969,4
spotify:track:70FCugJxa7XW04Np6iYJdI,"21 Questions","Get Rich Or Die Tryin'","50 Cent;Nate Dogg",2003-02-06,224440,81,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-17T19:32:56Z,"hip hop old school,east coast hip hop,g-funk,west coast hip hop","Shady Records",0.646,0.813,6,-3.846,0,0.299,0.349,0.0000937,0.0427,0.895,92.729,4
spotify:track:63BcfK6YAzJYeISaTPr6IO,"Big Poppa - 2007 Remaster","Greatest Hits","The Notorious B.I.G.",2007-03-02,249866,74,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-17T19:33:02Z,"hip hop old school,gangster rap,east coast hip hop,hip hop","Bad Boy Records",0.765,0.671,9,-5.249,0,0.278,0.344,0,0.0506,0.798,84.5,4
spotify:track:5STdMlrBf6pqWiNE7WqxSi,"Many Men (Wish Death)","Get Rich Or Die Tryin'","50 Cent",2003-02-06,256240,81,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-17T19:33:07Z,"hip hop old school,east coast hip hop","Shady Records",0.589,0.827,11,-2.938,1,0.384,0.0143,0.00151,0.14,0.386,161.978,4
spotify:track:75lRRdjplzfpmBjNzMPyjR,"Bump, Bump, Bump (feat. P. Diddy)","Pandemonium!","B2K;Diddy",2003-03-06,282773,68,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-17T19:33:14Z,"hip hop,east coast hip hop","Epic",0.835,0.68,1,-6.02,0,0.21,0.1,0,0.049,0.889,95.508,4
spotify:track:6bN4FXYG74weALXPBOGMui,"Collect Call (Freestyle)","Lost Files","Kennyraccs",2022-05-05,139133,3,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-17T21:16:15Z,"","Kennyraccs",0.714,0.625,7,-6.493,1,0.297,0.373,0,0.232,0.511,155.178,4
spotify:track:0RkL3poajWMDLB7Q90cpjr,"Veterano","Veterano","Lipinho Oficial;Vinicin;Surfista;Ryuchi;Ian Durso;JVMVO",2025-04-03,240000,1,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-25T17:10:33Z,"trap funk,trap brasileiro","Lipinho Oficial",0.465,0.678,4,-4.749,0,0.308,0.573,0,0.103,0.246,72.756,4
spotify:track:7CLwQ5MSaQjUD0Va27RAp1,"Bateu 20H","Bateu 20H","MC NT",2020-01-29,155062,59,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-25T17:12:40Z,"funk de bh,funk","MC NT",0.748,0.364,11,-13.112,0,0.069,0.228,0,0.17,0.281,130.14,4
spotify:track:1GW9HiviLL0kWgcKhzpfoE,"Só Por Hoje","Só Por Hoje","Gaab;MC Hariel",2020-04-24,193422,52,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-06-25T21:54:32Z,"pagode,funk,funk consciente,trap funk","GR6 Music",0.624,0.337,11,-11.117,1,0.463,0.834,0,0.106,0.614,179.994,4
spotify:track:1mdTOH62rLqnTUZZfJ5kln,"Louco no Pião","Louco no Pião","Mc Negão Original;MC Ryan SP;DJ Japa NK;Murillo e LT no Beat",2025-03-28,206774,57,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-07-01T10:00:30Z,"funk,trap funk,funk consciente,trap brasileiro","Fusion Records",0.673,0.671,2,-3.724,0,0.414,0.307,0,0.137,0.423,130.096,4
spotify:track:31AT1FISlYKCZennhjBZJm,"Uma Milha na Rua","Quem Quer F1 Com o G?","MC GP;Murillo e LT no Beat",2024-10-25,181818,45,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-07-06T21:53:05Z,"funk,funk consciente,trap funk,trap brasileiro","MC GP & GR6",0.889,0.552,10,-4.848,0,0.301,0.667,0,0.104,0.72,131.87,4
spotify:track:7yRlmQTjZ5pdtlq7ska9mj,"Artista Genérico","Eu Venci o Mundo","Veigh;Supernova Ent",2025-06-26,150861,73,true,21g2fo2juh5falzo6dqta7iei,2025-07-07T20:00:21Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment",0.671,0.742,1,-4.478,1,0.148,0.0707,0,0.13,0.209,139.944,4
spotify:track:3eBjtEPgx1Z2O5ILHdEoJ7,"Bokaloka","Bokaloka","DJ BOY;Kako;MC Joãozinho VT;Mc Don Juan;MC Tuto;MC V7;MC Vine7;Mc Pê Leal",2022-10-07,561951,66,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-07-10T20:07:57Z,"funk consciente,funk,trap funk","Sonar Music",0.711,0.478,7,-4.382,1,0.63,0.632,0,0.0803,0.744,109.411,5
spotify:track:62yC4Y5JyMKwh2AKcYCSeB,"Eu Vou na Sua Casa","Eu Vou na Sua Casa","Felipe Amorim;Vitão;BIN;Malibu",2025-06-12,179039,64,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-07-10T21:14:25Z,"piseiro,forró,arrocha,sertanejo,agronejo,brega,pop nacional,trap brasileiro,hip hop brasileiro,trap funk,trap,pagode","One Play",0.783,0.832,2,-4.019,0,0.0383,0.0762,0.00000241,0.827,0.652,125.007,4
spotify:track:4jwyUnhhmmPaEJlxjG97ic,"Tecnicamente","Tecnicamente","TrapLaudo;Dj TC",2024-12-10,151181,51,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-07-15T23:44:12Z,"funk,trap funk,funk consciente","4M RECORDS",0.892,0.322,2,-14.929,1,0.593,0.838,0,0.096,0.369,126.872,4
spotify:track:6TdopDJvNQPmFbczybPC3N,"Tenta Peitar","Tenta Peitar","MC GP;Mc Dena;Vulgo FK;DU'L;Dj Victor;MC Cebezinho",2024-12-30,353057,56,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-07-16T22:01:19Z,"funk,funk consciente,trap funk,trap brasileiro,trap,hip hop brasileiro","MC GP & GR6",0.619,0.565,8,-5.839,1,0.45,0.672,0,0.0967,0.781,78.034,5
spotify:track:2RRT3xOtc3TLCRqeQ1nlR0,"Casal Celebridade","Casal Celebridade","Mc IG;MC Ryan SP;DJ Glenner;Fepache",2024-08-20,222720,55,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-07-16T22:01:28Z,"funk,trap funk,funk consciente","WM Brazil",0.514,0.586,0,-6.128,0,0.309,0.113,0,0.101,0.789,93.939,3
spotify:track:3u1VG564LJUHKj8QohFjfN,"Chute No Balde","Meu Momento","MC Joãozinho VT;Mc IG;Kako;DJ BOY;DJ WN;Mc Kanhoto;MC Rick;MC Leozinho ZS;MC Ryan SP;MC Tuto",2022-08-05,474785,58,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-07-16T22:01:46Z,"funk,funk consciente,trap funk,funk de bh","Sonar Music",0.667,0.652,6,-2.016,1,0.405,0.656,0,0.1,0.887,151.961,4
spotify:track:3qDr9C2wBjH4seSWhGERvI,"Cartel do 900","Cartel do 900","DJ 900;MC Hariel;Mc Kevin;MC Menor da VG;Mc IG;MC Rick;Mc Don Juan",2020-07-14,443076,67,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-07-20T16:05:54Z,"funk,funk consciente,trap funk,funk de bh","GR6 Music",0.722,0.365,8,-9.739,1,0.215,0.027,0,0.083,0.273,71.498,4
spotify:track:5D0fSkRiQCrEuBvk9CK0bT,"Aventura Noturna","Aventura Noturna","Perera DJ;Mc Magal;MC Menor da VG;Mc Davi;Mc Don Juan;Mc Kevin",2019-03-18,286080,68,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-07-20T16:05:59Z,"funk,funk consciente,trap funk","GR6 Music",0.834,0.391,6,-9.493,1,0.19,0.0309,0,0.107,0.674,145.038,4
spotify:track:59xgceM6ACWSn4vcdOzjJ0,"Mistério","Mistério","Mc Kevin",2020-10-06,211200,69,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-07-20T16:06:14Z,"funk,funk consciente,trap funk","GR6 Music",0.628,0.436,11,-5.416,0,0.192,0.509,0,0.0966,0.321,74.692,3
spotify:track:3imzmQM2DPPVBLMiBBexRL,"202","202","Kweller;Enzo Cello;Thomie;prodbyeros",2022-08-09,170000,59,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-07-22T03:23:27Z,"trap brasileiro,hip hop brasileiro,trap funk","Kweller",0.76,0.305,5,-10.233,0,0.303,0.7,0,0.184,0.788,119.992,4
spotify:track:29wpflca4iReYa4UX7lSYg,"202 - Speed","202 (Speed)","Kweller;Enzo Cello;Thomie;prodbyeros",2022-08-09,142006,43,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-07-22T03:23:36Z,"trap brasileiro,hip hop brasileiro,trap funk","Kweller",0.693,0.385,3,-10.566,0,0.418,0.716,0,0.184,0.805,143.659,4
